Unnamed: 0	Code	ISU_CD	Name	Market	Dept	Close	ChangeCode	Changes	ChagesRatio	Open	High	Low	Volume	Amount	Marcap	Stocks	MarketId
2268	199430	KR7199430000	케이엔알시스템	KOSDAQ	기술성장기업부	-	3									11144043	KSQ
2269	432470	KR7432470003	케이엔에스	KOSDAQ	벤처기업부	-	3									8771556	KSQ
2270	272110	KR7272110008	케이엔제이	KOSDAQ	우량기업부	-	3									8025395	KSQ
2271	039420	KR7039420005	케이엘넷	KOSDAQ	중견기업부	-	3									22946994	KSQ
2272	083550	KR7083550004	케이엠	KOSDAQ	중견기업부	-	3									12950887	KSQ
2273	032500	KR7032500001	케이엠더블유	KOSDAQ	중견기업부	-	3									41491995	KSQ
2274	225430	KR7225430008	케이엠제약	KOSDAQ	벤처기업부	-	3									27887050	KSQ
2275	102370	KR7102370004	케이옥션	KOSDAQ	기술성장기업부	-	3									27229210	KSQ
2276	068100	KR7068100007	케이웨더	KOSDAQ	기술성장기업부	-	3									11927536	KSQ
2277	106080	KR7106080005	케이이엠텍	KOSDAQ	투자주의환기종목(소속부없음)	-	3									28809088	KSQ
2278	455180	KR7455180000	케이지에이	KOSDAQ	벤처기업부	-	3									13958316	KSQ
2279	381970	KR7381970003	케이카	KOSPI		-	3									48820848	STK
2280	145270	KR7145270005	케이탑리츠	KOSPI		-	3									48060774	STK
2281	036030	KR7036030005	케이티알파	KOSDAQ	우량기업부	-	3									49019283	KSQ
2282	064820	KR7064820004	케이프	KOSDAQ	우량기업부	-	3									30901728	KSQ
2283	024880	KR7024880007	케이피에프	KOSDAQ	우량기업부	-	3									20162754	KSQ
2284	042040	KR7042040006	케이피엠테크	KOSDAQ	중견기업부	-	3									195145574	KSQ
2285	054410	KR7054410006	케이피티유	KOSDAQ	중견기업부	-	3									5726444	KSQ
2286	258610	KR7258610005	케일럼	KOSDAQ	중견기업부	-	3									36485063	KSQ
2287	274090	KR7274090000	켄코아에어로스페이스	KOSDAQ	기술성장기업부	-	3									13723203	KSQ
2289	089010	KR7089010003	켐트로닉스	KOSDAQ	우량기업부	-	3									16339323	KSQ
2290	220260	KR7220260004	켐트로스	KOSDAQ	우량기업부	-	3									32072055	KSQ
2292	052400	KR7052400009	코나아이	KOSDAQ	우량기업부	-	3									14563291	KSQ
2293	402030	KR7402030001	코난테크놀로지	KOSDAQ	기술성장기업부	-	3									12517488	KSQ
2294	391710	KR7391710001	코닉오토메이션	KOSDAQ	벤처기업부	-	3									42620470	KSQ
2295	046070	KR7046070009	코다코	KOSDAQ	관리종목(소속부없음)	-	3									15486089	KSQ
2296	047770	KR7047770003	코데즈컴바인	KOSDAQ	중견기업부	-	3									37842602	KSQ
2297	080530	KR7080530009	코디	KOSDAQ	중견기업부	-	3									55510875	KSQ
2298	417310	KR7417310000	코람코더원리츠	KOSPI		-	3									40400000	STK
2299	357120	KR7357120005	코람코라이프인프라리츠	KOSPI		-	3									97335354	STK
2300	104540	KR7104540000	코렌텍	KOSDAQ	기술성장기업부	-	3									12785740	KSQ
2301	027050	KR7027050004	코리아나	KOSDAQ	중견기업부	-	3									40000000	KSQ
2302	007815	KR7007811003	코리아써우	KOSPI		-	3									2964690	STK
2303	007810	KR7007810005	코리아써키트	KOSPI		-	3									23982620	STK
2304	00781K	KR700781K015	코리아써키트2우B	KOSPI		-	3									783699	STK
2305	190650	KR7190650002	코리아에셋투자증권	KOSDAQ	우량기업부	-	3									6388000	KSQ
2306	123410	KR7123410003	코리아에프티	KOSDAQ	우량기업부	-	3									27841064	KSQ
2307	003690	KR7003690005	코리안리	KOSPI		-	3									194821031	STK
2308	036690	KR7036690006	코맥스	KOSDAQ	관리종목(소속부없음)	-	3									43567455	KSQ
2309	049430	KR7049430002	코메론	KOSDAQ	우량기업부	-	3									9048000	KSQ
2311	041960	KR7041960006	코미팜	KOSDAQ	벤처기업부	-	3									73886495	KSQ
2312	089890	KR7089890008	코세스	KOSDAQ	우량기업부	-	3									16584962	KSQ
2313	360350	KR7360350003	코셈	KOSDAQ	기술성장기업부	-	3									5727970	KSQ
2315	082660	KR7082660002	코스나인	KOSDAQ	관리종목(소속부없음)	-	3									99640869	KSQ
2316	192820	KR7192820009	코스맥스	KOSPI		-	3									11349509	STK
2317	044820	KR7044820009	코스맥스비티아이	KOSPI		-	3									9603921	STK
2318	222040	KR7222040008	코스맥스엔비티	KOSDAQ	중견기업부	-	3									20628000	KSQ
2319	241710	KR7241710003	코스메카코리아	KOSDAQ	우량기업부	-	3									10680000	KSQ
2320	005070	KR7005070008	코스모신소재	KOSPI		-	3									33214571	STK
2321	005420	KR7005420005	코스모화학	KOSPI		-	3									38408228	STK
2322	355150	KR7355150004	코스텍시스	KOSDAQ	벤처기업부	-	3									7797350	KSQ
2324	071950	KR7071950000	코아스	KOSPI		-	3									12459195	STK
2325	166480	KR7166480004	코아스템켐온	KOSDAQ	벤처기업부	-	3									52870376	KSQ
2326	045970	KR7045970001	코아시아	KOSDAQ	중견기업부	-	3									26314876	KSQ
2327	196450	KR7196450001	코아시아씨엠	KOSDAQ	중견기업부	-	3									45319582	KSQ
2328	384470	KR7384470001	코어라인소프트	KOSDAQ	기술성장기업부	-	3									17946692	KSQ
2329	002020	KR7002020006	코오롱	KOSPI		-	3									12907680	STK
2330	138490	KR7138490008	코오롱ENP	KOSPI		-	3									38000000	STK
2331	003070	KR7003070000	코오롱글로벌	KOSPI		-	3									25423959	STK
2332	003075	KR7003071008	코오롱글로벌우	KOSPI		-	3									740737	STK
2333	102940	KR7102940004	코오롱생명과학	KOSDAQ	중견기업부	-	3									13090603	KSQ
2334	002025	KR7002021004	코오롱우	KOSPI		-	3									1160437	STK
2335	120110	KR7120110002	코오롱인더	KOSPI		-	3									27519091	STK
2336	120115	KR7120111000	코오롱인더우	KOSPI		-	3									2767860	STK
2337	950160	KR8840120008	코오롱티슈진	KOSDAQ	외국기업(소속부없음)	-	3									84145850	KSQ
2338	021240	KR7021240007	코웨이	KOSPI		-	3									70767426	STK
2339	056360	KR7056360001	코위버	KOSDAQ	벤처기업부	-	3									9796800	KSQ
2340	282880	KR7282880004	코윈테크	KOSDAQ	우량기업부	-	3									11469370	KSQ
2341	121850	KR7121850002	코이즈	KOSDAQ	투자주의환기종목(소속부없음)	-	3									5056999	KSQ
2342	448710	KR7448710004	코츠테크놀로지	KOSDAQ	벤처기업부	-	3									5285292	KSQ
2343	126730	KR7126730001	코칩	KOSDAQ	벤처기업부	-	3									8770126	KSQ
2344	015710	KR7015710007	코콤	KOSDAQ	중견기업부	-	3									17530500	KSQ
2345	052330	KR7052330008	코텍	KOSDAQ	우량기업부	-	3									17761589	KSQ
2346	322780	KR7322780008	코퍼스코리아	KOSDAQ	중견기업부	-	3									44657986	KSQ
2347	036420	KR7036420008	콘텐트리중앙	KOSPI		-	3									19262308	STK
2349	024720	KR7024720005	콜마홀딩스	KOSPI		-	3									34296259	STK
2350	294570	KR7294570007	쿠콘	KOSDAQ	우량기업부	-	3									10091732	KSQ
2351	192400	KR7192400000	쿠쿠홀딩스	KOSPI		-	3									35562185	STK
2352	284740	KR7284740008	쿠쿠홈시스	KOSPI		-	3									22437330	STK
2353	464490	KR7464490002	쿼드메디슨	KOSDAQ	기술성장기업부	-	3									11482113	KSQ
2354	317690	KR7317690006	퀀타매트릭스	KOSDAQ	기술성장기업부	-	3									20135029	KSQ
2355	432720	KR7432720001	퀄리타스반도체	KOSDAQ	기술성장기업부	-	3									14156612	KSQ
2357	365270	KR7365270008	큐라클	KOSDAQ	기술성장기업부	-	3									21924566	KSQ
2358	348080	KR7348080003	큐라티스	KOSDAQ	투자주의환기종목(소속부없음)	-	3									115449781	KSQ
2359	060280	KR7060280005	큐렉소	KOSDAQ	중견기업부	-	3									41259790	KSQ
2360	372320	KR7372320002	큐로셀	KOSDAQ	기술성장기업부	-	3									15039066	KSQ
2361	051780	KR7051780005	큐로홀딩스	KOSDAQ	중견기업부	-	3									25811245	KSQ
2362	115180	KR7115180002	큐리언트	KOSDAQ	벤처기업부	-	3									37242487	KSQ
2363	494120	KR7494120009	큐리오시스	KOSDAQ	기술성장기업부	-	3									7616482	KSQ
2364	445680	KR7445680002	큐리옥스바이오시스템즈	KOSDAQ	기술성장기업부	-	3									17119833	KSQ
2365	182360	KR7182360008	큐브엔터	KOSDAQ	우량기업부	-	3									15549849	KSQ
2366	405100	KR7405100009	큐알티	KOSDAQ	우량기업부	-	3									12289301	KSQ
2367	066310	KR7066310004	큐에스아이	KOSDAQ	벤처기업부	-	3									9271621	KSQ
2369	016600	KR7016600009	큐캐피탈	KOSDAQ	벤처기업부	-	3									178247112	KSQ
2370	355390	KR7355390006	크라우드웍스	KOSDAQ	기술성장기업부	-	3									15577079	KSQ
2371	264900	KR7264900002	크라운제과	KOSPI		-	3									12523850	STK
2372	26490K	KR726490K013	크라운제과우	KOSPI		-	3									773560	STK
2373	005740	KR7005740006	크라운해태홀딩스	KOSPI		-	3									14847347	STK
2374	005745	KR7005741004	크라운해태홀딩스우	KOSPI		-	3									600726	STK
2375	259960	KR7259960003	크래프톤	KOSPI		-	3									47406091	STK
2376	096240	KR7096240007	크레버스	KOSDAQ	우량기업부	-	3									10738180	KSQ
2377	040350	KR7040350001	크레오에스지	KOSDAQ	중견기업부	-	3									97602661	KSQ
2379	110790	KR7110790003	크리스에프앤씨	KOSDAQ	우량기업부	-	3									23430960	KSQ
2380	900250	KYG2115T1076	크리스탈신소재	KOSDAQ	외국기업(소속부없음)	-	3									143260004	KSQ
2381	045520	KR7045520004	크린앤사이언스	KOSDAQ	중견기업부	-	3									6500000	KSQ
2383	466100	KR7466100005	클로봇	KOSDAQ	기술성장기업부	-	3									24992139	KSQ
2384	237880	KR7237880000	클리오	KOSDAQ	우량기업부	-	3									18071353	KSQ
2385	139670	KR7139670004	키네마스터	KOSDAQ	중견기업부	-	3									14118810	KSQ
2386	020120	KR7020120002	키다리스튜디오	KOSPI		-	3									37063766	STK
2387	475430	KR7475430005	키스트론	KOSDAQ	중견기업부	-	3									17848110	KSQ
2388	487720	KR7487720005	키움제10호스팩	KOSDAQ	SPAC(소속부없음)	-	3									4230000	KSQ
2389	489480	KR7489480004	키움제11호스팩	KOSDAQ	SPAC(소속부없음)	-	3									6600000	KSQ
2390	039490	KR7039490008	키움증권	KOSPI		-	3									26211690	STK
2391	466690	KR7466690005	키움히어로제1호스팩	KOSDAQ	SPAC(소속부없음)	-	3									5095000	KSQ
2392	054780	KR7054780002	키이스트	KOSDAQ	중견기업부	-	3									19657793	KSQ
2393	256940	KR7256940008	킵스파마	KOSDAQ	벤처기업부	-	3									20078147	KSQ
2395	219130	KR7219130002	타이거일렉	KOSDAQ	중견기업부	-	3									6314290	KSQ
2400	336680	KR7336680004	탑런토탈솔루션	KOSDAQ	중견기업부	-	3									39145558	KSQ
2401	360070	KR7360070007	탑머티리얼	KOSDAQ	우량기업부	-	3									8181043	KSQ
2403	065130	KR7065130007	탑엔지니어링	KOSDAQ	중견기업부	-	3									16004000	KSQ
2404	134580	KR7134580000	탑코미디어	KOSDAQ	중견기업부	-	3									49294149	KSQ
2405	014580	KR7014580005	태경비케이	KOSPI		-	3									27583100	STK
2406	015890	KR7015890007	태경산업	KOSPI		-	3									29228750	STK
2407	006890	KR7006890008	태경케미컬	KOSPI		-	3									11600000	STK
2408	023160	KR7023160005	태광	KOSDAQ	우량기업부	-	3									25867242	KSQ
2409	003240	KR7003240009	태광산업	KOSPI		-	3									1113400	STK
2410	011280	KR7011280005	태림포장	KOSPI		-	3									70805940	STK
2411	323280	KR7323280008	태성	KOSDAQ	중견기업부	-	3									30537980	KSQ
2412	053620	KR7053620001	태양	KOSDAQ	우량기업부	-	3									8600000	KSQ
2414	004100	KR7004100004	태양금속	KOSPI		-	3									36700000	STK
2415	004105	KR7004101002	태양금속우	KOSPI		-	3									3300000	STK
2417	009410	KR7009410002	태영건설	KOSPI		-	3									297590078	STK
2418	009415	KR7009411000	태영건설우	KOSPI		-	3									649974	STK
2419	044490	KR7044490001	태웅	KOSDAQ	우량기업부	-	3									20007381	KSQ
2420	124560	KR7124560004	태웅로직스	KOSDAQ	우량기업부	-	3									38720811	KSQ
2421	001420	KR7001420009	태원물산	KOSPI		-	3									7600000	STK
2422	191420	KR7191420009	테고사이언스	KOSDAQ	벤처기업부	-	3									8108834	KSQ
2423	950250	KR8826050005	테라뷰	KOSDAQ	기술성장기업부	-	3									35517731	KSQ
2424	073640	KR7073640005	테라사이언스	KOSDAQ	관리종목(소속부없음)	-	3									106378770	KSQ
2425	066700	KR7066700006	테라젠이텍스	KOSDAQ	벤처기업부	-	3									37152376	KSQ
2426	095610	KR7095610002	테스	KOSDAQ	우량기업부	-	3									19360000	KSQ
2427	055490	KR7055490007	테이팩스	KOSPI		-	3									4769650	STK
2428	064520	KR7064520000	테크엘	KOSDAQ	중견기업부	-	3									22351062	KSQ
2429	089030	KR7089030001	테크윙	KOSDAQ	중견기업부	-	3									37053645	KSQ
2431	054450	KR7054450002	텔레칩스	KOSDAQ	우량기업부	-	3									15144233	KSQ
2432	078000	KR7078000007	텔코웨어	KOSPI		-	3									9240077	STK
2433	200230	KR7200230001	텔콘RF제약	KOSDAQ	중견기업부	-	3									68523533	KSQ
2434	214420	KR7214420002	토니모리	KOSPI		-	3									24054799	STK
2435	393210	KR7393210000	토마토시스템	KOSDAQ	기술성장기업부	-	3									15614544	KSQ
2436	475960	KR7475960001	토모큐브	KOSDAQ	기술성장기업부	-	3									13383274	KSQ
2437	215480	KR7215480005	토박스코리아	KOSDAQ	중견기업부	-	3									9180000	KSQ
2438	051360	KR7051360006	토비스	KOSDAQ	우량기업부	-	3									14917843	KSQ
2439	045340	KR7045340007	토탈소프트	KOSDAQ	벤처기업부	-	3									8558040	KSQ
2440	108230	KR7108230004	톱텍	KOSDAQ	우량기업부	-	3									38023245	KSQ
2441	079970	KR7079970000	투비소프트	KOSDAQ	관리종목(소속부없음)	-	3									12829234	KSQ
2442	199800	KR7199800004	툴젠	KOSDAQ	기술성장기업부	-	3									8993829	KSQ
2443	417790	KR7417790003	트루엔	KOSDAQ	벤처기업부	-	3									10468391	KSQ
2444	290090	KR7290090000	트윔	KOSDAQ	벤처기업부	-	3									7440268	KSQ
2445	026150	KR7026150003	특수건설	KOSDAQ	중견기업부	-	3									17546331	KSQ
2446	464280	KR7464280007	티디에스팜	KOSDAQ	중견기업부	-	3									5530000	KSQ
2447	117730	KR7117730002	티로보틱스	KOSDAQ	벤처기업부	-	3									22183914	KSQ
2448	033830	KR7033830001	티비씨	KOSDAQ	중견기업부	-	3									100000000	KSQ
2449	057680	KR7057680001	티사이언티픽	KOSDAQ	벤처기업부	-	3									71248501	KSQ
2450	204610	KR7204610000	티쓰리	KOSDAQ	벤처기업부	-	3									55001720	KSQ
2451	125020	KR7125020008	티씨머티리얼즈	KOSDAQ	중견기업부	-	3									35038550	KSQ
2453	246710	KR7246710008	티앤알바이오팹	KOSDAQ	기술성장기업부	-	3									47569048	KSQ
2454	340570	KR7340570001	티앤엘	KOSDAQ	우량기업부	-	3									8128000	KSQ
2455	043220	KR7043220003	티에스넥스젠	KOSDAQ	관리종목(소속부없음)	-	3									15922416	KSQ
2456	277880	KR7277880001	티에스아이	KOSDAQ	우량기업부	-	3									19843212	KSQ
2457	131290	KR7131290009	티에스이	KOSDAQ	우량기업부	-	3									11061429	KSQ
2458	019180	KR7019180009	티에이치엔	KOSPI		-	3									18000000	STK
2459	425420	KR7425420007	티에프이	KOSDAQ	우량기업부	-	3									11960710	KSQ
2460	484810	KR7484810007	티엑스알로보틱스	KOSDAQ	중견기업부	-	3									15450915	KSQ
2461	131100	KR7131100000	티엔엔터테인먼트	KOSDAQ	중견기업부	-	3									32246724	KSQ
2462	356860	KR7356860007	티엘비	KOSDAQ	우량기업부	-	3									9832630	KSQ
2464	217590	KR7217590009	티엠씨	KOSPI		-	3									24094225	STK
2465	363280	KR7363280009	티와이홀딩스	KOSPI		-	3									50429268	STK
2466	36328K	KR736328K013	티와이홀딩스우	KOSPI		-	3									1243014	STK
2467	321550	KR7321550006	티움바이오	KOSDAQ	기술성장기업부	-	3									29078354	KSQ
2468	091810	KR7091810002	티웨이항공	KOSPI		-	3									412969485	STK
2469	004870	KR7004870002	티웨이홀딩스	KOSPI		-	3									113163494	STK
2470	425040	KR7425040003	티이엠씨	KOSDAQ	기술성장기업부	-	3									21329082	KSQ
2471	241790	KR7241790005	티이엠씨씨엔에스	KOSDAQ	우량기업부	-	3									10002634	KSQ
2472	022220	KR7022220008	티케이지애강	KOSDAQ	중견기업부	-	3									51794579	KSQ
2473	104480	KR7104480009	티케이케미칼	KOSDAQ	우량기업부	-	3									90895434	KSQ
2474	081150	KR7081150005	티플랙스	KOSDAQ	우량기업부	-	3									24268402	KSQ
2475	130740	KR7130740004	티피씨글로벌	KOSDAQ	중견기업부	-	3									11276679	KSQ
2477	084730	KR7084730001	팅크웨어	KOSDAQ	우량기업부	-	3									11109424	KSQ
2478	440110	KR7440110005	파두	KOSDAQ	기술성장기업부	-	3									50075387	KSQ
2479	034230	KR7034230003	파라다이스	KOSPI		-	3									92629382	STK
2480	290560	KR7290560002	파라택시스이더리움	KOSDAQ	벤처기업부	-	3									22362730	KSQ
2481	288330	KR7288330004	파라택시스코리아	KOSDAQ	관리종목(소속부없음)	-	3									106078771	KSQ
2482	033540	KR7033540006	파라텍	KOSDAQ	중견기업부	-	3									52246331	KSQ
2483	388870	KR7388870008	파로스아이바이오	KOSDAQ	기술성장기업부	-	3									12945932	KSQ
2484	043200	KR7043200005	파루	KOSDAQ	벤처기업부	-	3									41804315	KSQ
2487	005690	KR7005690003	파미셀	KOSPI		-	3									60016964	STK
2488	177830	KR7177830007	파버나인	KOSDAQ	우량기업부	-	3									13493951	KSQ
2489	037070	KR7037070000	파세코	KOSDAQ	중견기업부	-	3									20000000	KSQ
2490	150900	KR7150900009	파수	KOSDAQ	벤처기업부	-	3									11703922	KSQ
2491	037030	KR7037030004	파워넷	KOSDAQ	우량기업부	-	3									25512992	KSQ
2492	047310	KR7047310008	파워로직스	KOSDAQ	중견기업부	-	3									36610755	KSQ
2493	368770	KR7368770004	파이버프로	KOSDAQ	벤처기업부	-	3									32854225	KSQ
2494	170790	KR7170790000	파이오링크	KOSDAQ	우량기업부	-	3									6397335	KSQ
2495	049120	KR7049120009	파인디앤씨	KOSDAQ	벤처기업부	-	3									53008319	KSQ
2496	038950	KR7038950002	파인디지털	KOSDAQ	중견기업부	-	3									10210765	KSQ
2497	387570	KR7387570005	파인메딕스	KOSDAQ	기술성장기업부	-	3									5625900	KSQ
2498	441270	KR7441270006	파인엠텍	KOSDAQ	중견기업부	-	3									41598929	KSQ
2499	106240	KR7106240005	파인테크닉스	KOSDAQ	우량기업부	-	3									22868327	KSQ
2500	131760	KR7131760001	파인텍	KOSDAQ	벤처기업부	-	3									43431583	KSQ
2501	065690	KR7065690000	파커스	KOSDAQ	투자주의환기종목(소속부없음)	-	3									14049331	KSQ
2505	032800	KR7032800005	판타지오	KOSDAQ	중견기업부	-	3									45957058	KSQ
2506	318010	KR7318010006	팜스빌	KOSDAQ	중견기업부	-	3									7929338	KSQ
2507	036580	KR7036580009	팜스코	KOSPI		-	3									36727943	STK
2508	027710	KR7027710003	팜스토리	KOSDAQ	중견기업부	-	3									111416600	KSQ
2509	004720	KR7004720009	팜젠사이언스	KOSPI		-	3									21954502	STK
2511	225590	KR7225590009	패션플랫폼	KOSDAQ	우량기업부	-	3									25606882	KSQ
2512	054300	KR7054300009	팬스타엔터프라이즈	KOSDAQ	벤처기업부	-	3									115741890	KSQ
2513	068050	KR7068050004	팬엔터테인먼트	KOSDAQ	중견기업부	-	3									27694076	KSQ
2514	028670	KR7028670008	팬오션	KOSPI		-	3									534569512	STK
2515	222110	KR7222110009	팬젠	KOSDAQ	기술성장기업부	-	3									13494197	KSQ
2516	271830	KR7271830002	팸텍	KOSDAQ	벤처기업부	-	3									29490202	KSQ
2517	010820	KR7010820009	퍼스텍	KOSPI		-	3									48771938	STK
2518	016800	KR7016800005	퍼시스	KOSPI		-	3									11500000	STK
2520	251970	KR7251970000	펌텍코리아	KOSDAQ	우량기업부	-	3									12400000	KSQ
2521	187660	KR7187660006	페니트리움바이오	KOSDAQ	중견기업부	-	3									55466253	KSQ
2522	0015S0	KR70015S0005	페스카로	KOSDAQ	기술성장기업부	-	3									9662730	KSQ
2523	001020	KR7001020007	페이퍼코리아	KOSPI		-	3									177983313	STK
2525	168360	KR7168360006	펨트론	KOSDAQ	우량기업부	-	3									21288284	KSQ
2526	087010	KR7087010005	펩트론	KOSDAQ	기술성장기업부	-	3									23317350	KSQ
2527	090080	KR7090080003	평화산업	KOSPI		-	3									54902259	STK
2528	010770	KR7010770006	평화홀딩스	KOSPI		-	3									14625466	STK
2529	064800	KR7064800006	포니링크	KOSDAQ	중견기업부	-	3									127807298	KSQ
2530	119500	KR7119500007	포메탈	KOSDAQ	중견기업부	-	3									11847232	KSQ
2531	389140	KR7389140005	포바이포	KOSDAQ	벤처기업부	-	3									14269735	KSQ
2532	105760	KR7105760003	포스뱅크	KOSDAQ	벤처기업부	-	3									10177387	KSQ
2533	022100	KR7022100002	포스코DX	KOSPI		-	3									152034729	STK
2534	058430	KR7058430000	포스코스틸리온	KOSPI		-	3									6000000	STK
2536	047050	KR7047050000	포스코인터내셔널	KOSPI		-	3									175922788	STK
2537	003670	KR7003670007	포스코퓨처엠	KOSPI		-	3									88946220	STK
2538	189690	KR7189690001	포시에스	KOSDAQ	벤처기업부	-	3									27321969	KSQ
2539	318020	KR7318020005	포인트모바일	KOSDAQ	벤처기업부	-	3									12301272	KSQ
2540	256630	KR7256630005	포인트엔지니어링	KOSDAQ	벤처기업부	-	3									57997072	KSQ
2541	331380	KR7331380006	포커스에이아이	KOSDAQ	투자주의환기종목(소속부없음)	-	3									32411489	KSQ
2542	208710	KR7208710004	포톤	KOSDAQ	중견기업부	-	3									13180132	KSQ
2543	472850	KR7472850007	폰드그룹	KOSDAQ	중견기업부	-	3									57571652	KSQ
2544	039980	KR7039980008	폴라리스AI	KOSDAQ	중견기업부	-	3									72778776	KSQ
2545	041910	KR7041910001	폴라리스AI파마	KOSDAQ	중견기업부	-	3									13501607	KSQ
2546	234100	KR7234100006	폴라리스세원	KOSDAQ	우량기업부	-	3									70980534	KSQ
2547	041020	KR7041020009	폴라리스오피스	KOSDAQ	벤처기업부	-	3									49725498	KSQ
2548	114630	KR7114630007	폴라리스우노	KOSDAQ	우량기업부	-	3									87947548	KSQ
2549	290720	KR7290720002	푸드나무	KOSDAQ	중견기업부	-	3									35122142	KSQ
2550	005670	KR7005670005	푸드웰	KOSDAQ	우량기업부	-	3									10000000	KSQ
2551	094940	KR7094940004	푸른기술	KOSDAQ	벤처기업부	-	3									8361386	KSQ
2552	007330	KR7007330004	푸른저축은행	KOSDAQ	투자주의환기종목(소속부없음)	-	3									15082800	KSQ
2553	017810	KR7017810003	풀무원	KOSPI		-	3									38120542	STK
2554	093380	KR7093380004	풍강	KOSDAQ	중견기업부	-	3									9879313	KSQ
2555	023900	KR7023900004	풍국주정	KOSDAQ	우량기업부	-	3									12600000	KSQ
2556	103140	KR7103140000	풍산	KOSPI		-	3									28024278	STK
2557	005810	KR7005810007	풍산홀딩스	KOSPI		-	3									14417292	STK
2558	371950	KR7371950007	풍원정밀	KOSDAQ	기술성장기업부	-	3									22662548	KSQ
2559	370090	KR7370090003	퓨런티어	KOSDAQ	기술성장기업부	-	3									8556830	KSQ
2560	445180	KR7445180003	퓨릿	KOSDAQ	중견기업부	-	3									17189188	KSQ
2562	220100	KR7220100002	퓨쳐켐	KOSDAQ	기술성장기업부	-	3									22427420	KSQ
2563	035200	KR7035200005	프럼파스트	KOSDAQ	벤처기업부	-	3									9730590	KSQ
2564	334970	KR7334970001	프레스티지바이오로직스	KOSDAQ	기술성장기업부	-	3									77752637	KSQ
2565	950210	KR8702070002	프레스티지바이오파마	KOSPI		-	3									60096155	STK
2566	227100	KR7227100005	프로브잇	KOSDAQ	관리종목(소속부없음)	-	3									24134182	KSQ
2567	321260	KR7321260002	프로이천	KOSDAQ	벤처기업부	-	3									28192084	KSQ
2569	053610	KR7053610002	프로텍	KOSDAQ	우량기업부	-	3									11000000	KSQ
2570	468530	KR7468530001	프로티나	KOSDAQ	기술성장기업부	-	3									10939480	KSQ
2571	303360	KR7303360002	프로티아	KOSDAQ	기술성장기업부	-	3									12879715	KSQ
2572	377220	KR7377220009	프롬바이오	KOSDAQ	기술성장기업부	-	3									28310000	KSQ
2573	335810	KR7335810008	프리시젼바이오	KOSDAQ	기술성장기업부	-	3									21949506	KSQ
2574	053160	KR7053160008	프리엠스	KOSDAQ	중견기업부	-	3									6000000	KSQ
2575	405000	KR7405000001	플라즈맵	KOSDAQ	중견기업부	-	3									3838444	KSQ
2576	041590	KR7041590001	플래스크	KOSDAQ	관리종목(소속부없음)	-	3									48972158	KSQ
2577	367000	KR7367000007	플래티어	KOSDAQ	벤처기업부	-	3									8388207	KSQ
2578	075130	KR7075130005	플랜티넷	KOSDAQ	벤처기업부	-	3									16622320	KSQ
2580	009810	KR7009810003	플레이그램	KOSPI		-	3									30377500	STK
2581	237820	KR7237820006	플레이디	KOSDAQ	중견기업부	-	3									12827140	KSQ
2582	023770	KR7023770001	플레이위드	KOSDAQ	중견기업부	-	3									8946495	KSQ
2583	019570	KR7019570001	플루토스	KOSDAQ	중견기업부	-	3									67710042	KSQ
2584	300080	KR7300080009	플리토	KOSDAQ	기술성장기업부	-	3									16505451	KSQ
2585	033790	KR7033790007	피노	KOSDAQ	중견기업부	-	3									68037321	KSQ
2586	032580	KR7032580003	피델릭스	KOSDAQ	중견기업부	-	3									33132064	KSQ
2587	051380	KR7051380004	피씨디렉트	KOSDAQ	중견기업부	-	3									15340072	KSQ
2588	241820	KR7241820000	피씨엘	KOSDAQ	관리종목(소속부없음)	-	3									2782098	KSQ
2589	452450	KR7452450000	피아이이	KOSDAQ	벤처기업부	-	3									36028500	KSQ
2590	237750	KR7237750005	피앤씨테크	KOSDAQ	벤처기업부	-	3									6496600	KSQ
2591	460940	KR7460940000	피앤에스로보틱스	KOSDAQ	기술성장기업부	-	3									13255480	KSQ
2593	031980	KR7031980006	피에스케이홀딩스	KOSDAQ	우량기업부	-	3									21562395	KSQ
2594	002230	KR7002230001	피에스텍	KOSDAQ	중견기업부	-	3									19273820	KSQ
2595	043370	KR7043370006	피에이치에이	KOSDAQ	우량기업부	-	3									21000000	KSQ
2596	239890	KR7239890007	피엔에이치테크	KOSDAQ	기술성장기업부	-	3									9935755	KSQ
2597	347740	KR7347740003	피엔케이피부임상연구센타	KOSDAQ	벤처기업부	-	3									30010576	KSQ
2599	257370	KR7257370007	피엔티엠에스	KOSDAQ	벤처기업부	-	3									12504861	KSQ
2600	147760	KR7147760003	피엠티	KOSDAQ	벤처기업부	-	3									10819866	KSQ
2601	128660	KR7128660008	피제이메탈	KOSDAQ	중견기업부	-	3									24803369	KSQ
2602	006140	KR7006140008	피제이전자	KOSDAQ	우량기업부	-	3									15000000	KSQ
2603	376180	KR7376180006	피코그램	KOSDAQ	벤처기업부	-	3									18561038	KSQ
2604	304840	KR7304840002	피플바이오	KOSDAQ	벤처기업부	-	3									23474637	KSQ
2605	087600	KR7087600003	픽셀플러스	KOSDAQ	벤처기업부	-	3									8166558	KSQ
2606	291810	KR7291810000	핀텔	KOSDAQ	기술성장기업부	-	3									11368712	KSQ
2607	378340	KR7378340004	필에너지	KOSDAQ	벤처기업부	-	3									21625382	KSQ
2608	161580	KR7161580006	필옵틱스	KOSDAQ	중견기업부	-	3									23442247	KSQ
