Code	ISU_CD	Name	Market	Dept	Close	ChangeCode	Changes	ChagesRatio	Open	High	Low	Volume	Amount	Marcap	Stocks	MarketId
290720	KR7290720002	푸드나무	KOSDAQ	관리종목(소속부없음)	2130	2	-5	-0.23	2135	2160	2085	5164	10968280	49235853120	23115424	KSQ
360350	KR7360350003	코셈	KOSDAQ	기술성장기업부	8600	1	170	2.02	8490	8730	8430	37754	325290020	49062742000	5704970	KSQ
008600	KR7008600009	윌비스	KOSPI		729	1	8	1.11	754	754	721	562725	412536058	49015072431	67236039	STK
001290	KR7001290006	상상인증권	KOSPI		452	1	1	0.22	452	457	446	19246	8667575	48968378240	108337120	STK
126640	KR7126640002	화신정공	KOSDAQ	우량기업부	1345	2	-25	-1.82	1356	1370	1340	186314	251833201	48922878015	36373887	KSQ
106080	KR7106080005	케이이엠텍	KOSDAQ	중견기업부	1946	2	-16	-0.82	1962	1980	1930	20987	40785716	48913614890	25135465	KSQ
011090	KR7011090008	에넥스	KOSPI		815	2	-9	-1.09	850	850	812	162244	133331799	48893187415	59991641	STK
387570	KR7387570005	파인메딕스	KOSDAQ	기술성장기업부	8670	2	-30	-0.34	8700	8880	8670	16961	148517540	48776553000	5625900	KSQ
086040	KR7086040003	바이오톡스텍	KOSDAQ	벤처기업부	3055	1	15	0.49	3025	3080	3025	5256	16068260	48752444585	15958247	KSQ
113810	KR7113810006	디젠스	KOSDAQ	중견기업부	1492	2	-19	-1.26	1511	1516	1470	453189	677616422	48681052092	32628051	KSQ
270870	KR7270870009	뉴트리	KOSDAQ	우량기업부	5290	1	10	0.19	5310	5310	5240	1911	10079220	48669184960	9200224	KSQ
008370	KR7008370009	원풍	KOSDAQ	우량기업부	4045	1	5	0.12	4045	4065	4040	488	1974905	48540000000	12000000	KSQ
016600	KR7016600009	큐캐피탈	KOSDAQ	중견기업부	272	2	-3	-1.09	274	275	269	510071	138331694	48483214464	178247112	KSQ
023960	KR7023960008	에쓰씨엔지니어링	KOSPI		1381	1	21	1.54	1361	1385	1360	51728	70829329	48415908647	35058587	STK
025530	KR7025530007	SJM홀딩스	KOSPI		3240	2	-25	-0.77	3270	3280	3225	4979	16181710	48386185920	14934008	STK
452160	KR7452160005	제이엔비	KOSDAQ	중견기업부	5030	1	65	1.31	4965	5150	4965	9883	50114015	48376160810	9617527	KSQ
284620	KR7284620002	카이노스메드	KOSDAQ	관리종목(소속부없음)	1457	2	-3	-0.21	1461	1500	1443	58178	84783259	48207690521	33086953	KSQ
198080	KR7198080004	엔피디	KOSDAQ	중견기업부	2235	1	20	0.9	2220	2245	2220	30213	67458910	48131138475	21535185	KSQ
075970	KR7075970004	동국알앤에스	KOSDAQ	중견기업부	2615	1	10	0.38	2600	2635	2570	73544	192047278	48116000000	18400000	KSQ
448740	KR7448740001	삼성스팩8호	KOSDAQ	SPAC(소속부없음)	10300	1	10	0.1	10300	10310	10300	680	7004020	48039200000	4664000	KSQ
056700	KR7056700008	신화인터텍	KOSDAQ	중견기업부	1647	1	3	0.18	1644	1652	1638	3349	5512075	47985494877	29135091	KSQ
037030	KR7037030004	파워넷	KOSDAQ	중견기업부	2190	1	5	0.23	2195	2205	2185	18436	40482740	47914953060	21878974	KSQ
022220	KR7022220008	TKG애강	KOSDAQ	우량기업부	924	2	-6	-0.65	921	932	921	31394	28975120	47858190996	51794579	KSQ
099390	KR7099390007	브레인즈컴퍼니	KOSDAQ	벤처기업부	5830	1	30	0.52	5750	5880	5740	4283	24928470	47854289890	8208283	KSQ
123700	KR7123700007	SJM	KOSPI		3065	1	5	0.16	3070	3085	3060	14886	45664656	47829012370	15604898	STK
082660	KR7082660002	코스나인	KOSDAQ	관리종목(소속부없음)	480	0	0	0.0	0	0	0	0	0	47827617120	99640869	KSQ
052600	KR7052600004	한네트	KOSDAQ	중견기업부	4125	3	0	0.0	4130	4155	4100	7732	31891438	47700262500	11563700	KSQ
104200	KR7104200001	NHN벅스	KOSDAQ	중견기업부	3215	1	50	1.58	3190	3250	3175	14006	44840865	47670573250	14827550	KSQ
051630	KR7051630002	진양화학	KOSPI		2240	1	10	0.45	2255	2255	2225	83621	187119263	47488000000	21200000	STK
091590	KR7091590000	남화토건	KOSDAQ	우량기업부	4040	1	15	0.37	4010	4045	3965	7232	29019720	47429600000	11740000	KSQ
200780	KR7200780005	비씨월드제약	KOSDAQ	중견기업부	4870	1	50	1.04	4800	4915	4770	9270	45071805	47415488800	9736240	KSQ
464500	KR7464500008	아이언디바이스	KOSDAQ	기술성장기업부	3395	2	-15	-0.44	3440	3450	3395	30255	103316800	47405277885	13963263	KSQ
025880	KR7025880006	케이씨피드	KOSDAQ	중견기업부	2835	1	25	0.89	2820	2860	2820	64710	183734890	47389457430	16715858	KSQ
012170	KR7012170007	아센디오	KOSPI		4355	1	10	0.23	4345	4430	4300	25247	110626205	47355150765	10873743	STK
314140	KR7314140005	알피바이오	KOSDAQ	중견기업부	5455	2	-55	-1.0	5400	5470	5370	15205	82338210	47274999255	8666361	KSQ
238090	KR7238090005	앤디포스	KOSDAQ	벤처기업부	2005	2	-10	-0.5	2020	2040	1997	5561	11152575	47200312515	23541303	KSQ
048470	KR7048470009	대동스틸	KOSDAQ	중견기업부	4710	2	-120	-2.48	4830	4880	4705	103131	493176683	47100000000	10000000	KSQ
406820	KR7406820001	뷰티스킨	KOSDAQ	벤처기업부	13300	2	-80	-0.6	13500	13510	13200	1518	20306550	47002732000	3534040	KSQ
417180	KR7417180007	핑거스토리	KOSDAQ	중견기업부	2795	2	-15	-0.53	2820	2855	2740	357548	999401282	47001304155	16816209	KSQ
049830	KR7049830003	승일	KOSDAQ	중견기업부	7640	2	-60	-0.78	7700	7710	7500	1145	8675090	46849335680	6132112	KSQ
285800	KR7285800009	진영	KOSDAQ	벤처기업부	2680	1	60	2.29	2650	2910	2645	2339122	6456712891	46839083600	17477270	KSQ
348030	KR7348030008	모비릭스	KOSDAQ	우량기업부	4875	1	55	1.14	4820	4970	4815	5181	25133790	46818525000	9603800	KSQ
021880	KR7021880000	메이슨캐피탈	KOSDAQ	중견기업부	307	2	-4	-1.29	327	329	300	2568705	815036371	46720613256	152184408	KSQ
153460	KR7153460001	네이블	KOSDAQ	벤처기업부	7140	1	20	0.28	7050	7140	7050	175	1235930	46624299960	6530014	KSQ
009810	KR7009810003	플레이그램	KOSPI		306	3	0	0.0	306	308	305	11690	3572816	46477575000	151887500	STK
424980	KR7424980001	마이크로투나노	KOSDAQ	기술성장기업부	7850	1	1130	16.82	7050	8600	7050	1041381	8475685970	46463286500	5918890	KSQ
006050	KR7006050009	국영지앤엠	KOSDAQ	중견기업부	1329	2	-4	-0.3	1334	1359	1322	166301	222787675	46375777947	34895243	KSQ
009460	KR7009460007	한창제지	KOSPI		777	2	-7	-0.89	798	798	776	50871	39768302	46361636622	59667486	STK
340810	KR7340810001	시선에이아이	KOSDAQ	기술성장기업부	4370	2	-25	-0.57	4420	4825	4280	363397	1658727640	46312661310	10597863	KSQ
417860	KR7417860004	오브젠	KOSDAQ	기술성장기업부	10440	2	-440	-4.04	10720	11250	10360	24493	262722185	46255610160	4430614	KSQ
127710	KR7127710002	아시아경제	KOSDAQ	우량기업부	1325	1	16	1.22	1309	1340	1294	9580	12611773	46247908650	34904082	KSQ
009620	KR7009620006	삼보산업	KOSDAQ	중견기업부	2820	2	-55	-1.91	2790	2870	2720	70935	198984042	46208776620	16386091	KSQ
372800	KR7372800003	아이티아이즈	KOSDAQ	벤처기업부	7660	2	-240	-3.04	8320	8330	7290	134464	1013353520	46166743400	6026990	KSQ
068330	KR7068330000	일신바이오	KOSDAQ	중견기업부	1044	3	0	0.0	1046	1053	1037	105638	110104145	46161650160	44216140	KSQ
053290	KR7053290003	NE능률	KOSDAQ	투자주의환기종목(소속부없음)	2785	2	-55	-1.94	2840	2870	2760	116940	325860352	46025764995	16526307	KSQ
072470	KR7072470008	우리산업홀딩스	KOSDAQ	중견기업부	2435	2	-25	-1.02	2450	2460	2435	2134	5216960	45990675335	18887341	KSQ
088290	KR7088290002	이원컴포텍	KOSDAQ	중견기업부	1467	1	24	1.66	1443	1471	1369	84081	120037900	45963558423	31331669	KSQ
238120	KR7238120000	얼라인드	KOSDAQ	기술성장기업부	3195	2	-5	-0.16	3260	3260	3175	7260	23274475	45940572720	14378896	KSQ
019490	KR7019490002	엑시큐어하이트론	KOSPI		601	1	2	0.33	602	604	593	295323	176458462	45935794270	76432270	STK
024940	KR7024940009	PN풍년	KOSDAQ	벤처기업부	4590	2	-35	-0.76	4570	4650	4540	114384	527831820	45900000000	10000000	KSQ
036690	KR7036690006	코맥스	KOSDAQ	관리종목(소속부없음)	2885	0	0	0.0	0	0	0	0	0	45885746130	15904938	KSQ
145270	KR7145270005	케이탑리츠	KOSPI		954	1	4	0.42	951	959	949	23150	22051879	45849978396	48060774	STK
016100	KR7016100000	리더스코스메틱	KOSDAQ	중견기업부	2395	1	5	0.21	2385	2470	2365	4817	11554790	45746641130	19100894	KSQ
271830	KR7271830002	팸텍	KOSDAQ	벤처기업부	1551	2	-6	-0.39	1558	1562	1549	3067	4770694	45739303302	29490202	KSQ
035200	KR7035200005	프럼파스트	KOSDAQ	벤처기업부	4695	2	-200	-4.09	4885	4890	4660	186980	891487217	45685120050	9730590	KSQ
435620	KR7435620000	하나금융25호스팩	KOSDAQ	관리종목(소속부없음)	10610	2	-10	-0.09	10610	10630	10610	9300	98764710	45644220000	4302000	KSQ
265740	KR7265740001	엔에프씨	KOSDAQ	중견기업부	5110	1	30	0.59	5120	5140	5080	12368	63216260	45641498000	8931800	KSQ
199480	KR7199480005	뱅크웨어글로벌	KOSDAQ	기술성장기업부	4515	1	35	0.78	4515	4575	4495	30137	136320824	45608895570	10101638	KSQ
101240	KR7101240000	씨큐브	KOSDAQ	벤처기업부	4400	1	5	0.11	4400	4430	4375	15435	67966055	45500166800	10340947	KSQ
327260	KR7327260006	RF머트리얼즈	KOSDAQ	벤처기업부	5380	1	40	0.75	5430	5440	5360	6414	34694230	45370782780	8433231	KSQ
006125	KR7006121008	SK디스커버리우	KOSPI		34550	3	0	0.0	34800	34800	33450	552	19096500	45345320250	1312455	STK
452300	KR7452300007	캡스톤파트너스	KOSDAQ	중견기업부	3210	1	5	0.16	3210	3285	3180	145074	467423535	45249379800	14096380	KSQ
050860	KR7050860006	아세아텍	KOSDAQ	우량기업부	2010	1	22	1.11	2025	2045	1981	27995	56322468	45225000000	22500000	KSQ
306040	KR7306040007	에스제이그룹	KOSDAQ	우량기업부	4580	2	-50	-1.08	4630	4630	4535	16603	76095270	45185492240	9865828	KSQ
100660	KR7100660000	서암기계공업	KOSDAQ	중견기업부	3580	1	40	1.13	3560	3580	3545	8337	29699435	45108000000	12600000	KSQ
376180	KR7376180006	피코그램	KOSDAQ	벤처기업부	2435	1	35	1.46	2440	2465	2400	17504	42345720	45026505430	18491378	KSQ
357430	KR7357430008	마스턴프리미어리츠	KOSPI		1476	1	2	0.14	1476	1476	1475	1040	1534384	45025833132	30505307	STK
052770	KR7052770005	아이톡시	KOSDAQ	관리종목(소속부없음)	804	1	2	0.25	818	818	794	12705	10152480	44849263464	55782666	KSQ
002880	KR7002880003	대유에이텍	KOSPI		959	1	9	0.95	964	970	950	11959	11496613	44827515180	46744020	STK
288980	KR7288980006	모아데이타	KOSDAQ	기술성장기업부	1296	1	51	4.1	1276	1360	1252	2348456	3061099470	44785304352	34556562	KSQ
052300	KR7052300001	오션인더블유	KOSDAQ	중견기업부	2645	2	-5	-0.19	2650	2685	2620	15764	41614195	44608303235	16865143	KSQ
012280	KR7012280004	영화금속	KOSPI		863	2	-6	-0.69	869	876	825	54003	46390819	44586467815	51664505	STK
020180	KR7020180006	대신정보통신	KOSDAQ	중견기업부	1160	2	-38	-3.17	1201	1208	1156	619904	732027346	44577541400	38428915	KSQ
140520	KR7140520008	대창스틸	KOSDAQ	우량기업부	2110	1	5	0.24	2120	2130	2095	3773	7979507	44540502730	21109243	KSQ
122350	KR7122350002	삼기	KOSDAQ	중견기업부	1158	1	13	1.14	1146	1168	1131	16542	19000965	44397057624	38339428	KSQ
104040	KR7104040001	대성파인텍	KOSDAQ	벤처기업부	940	2	-26	-2.69	977	977	937	235786	223323399	44391487780	47224987	KSQ
208710	KR7208710004	포톤	KOSDAQ	중견기업부	673	2	-8	-1.17	681	681	658	120856	80898665	44351146872	65900664	KSQ
049080	KR7049080005	기가레인	KOSDAQ	벤처기업부	522	1	7	1.36	516	525	516	27627	14422815	44309107134	84883347	KSQ
088280	KR7088280003	쏘닉스	KOSDAQ	기술성장기업부	2560	2	-10	-0.39	2570	2600	2550	2752	7067560	44304614400	17306490	KSQ
221980	KR7221980006	케이디켐	KOSDAQ	우량기업부	10980	1	20	0.18	10900	10980	10870	67	732920	44302104000	4034800	KSQ
002290	KR7002290005	삼일기업공사	KOSDAQ	중견기업부	3565	1	5	0.14	3565	3590	3545	28410	101264765	44206000000	12400000	KSQ
318020	KR7318020005	포인트모바일	KOSDAQ	중견기업부	3480	1	120	3.57	3360	3570	3320	43671	151461149	44064706560	12662272	KSQ
060850	KR7060850005	영림원소프트랩	KOSDAQ	벤처기업부	5410	1	50	0.93	5330	5450	5330	8304	44923550	43988710000	8131000	KSQ
017000	KR7017000001	신원종합개발	KOSDAQ	우량기업부	3770	1	150	4.14	3630	3810	3500	387686	1421945608	43988461790	11668027	KSQ
263020	KR7263020000	디케이앤디	KOSDAQ	벤처기업부	3030	1	5	0.17	3035	3090	3010	13801	42061370	43934487930	14499831	KSQ
111870	KR7111870002	KH 미래물산	KOSDAQ	관리종목(소속부없음)	8910	0	0	0.0	0	0	0	0	0	43928518590	4930249	KSQ
032960	KR7032960007	동일기연	KOSDAQ	중견기업부	10650	1	50	0.47	10750	10790	10540	443	4685160	43863036750	4118595	KSQ
085910	KR7085910008	네오티스	KOSDAQ	중견기업부	3130	1	10	0.32	3095	3145	3095	3184	9920592	43615980340	13934818	KSQ
121850	KR7121850002	코이즈	KOSDAQ	벤처기업부	1422	2	-1	-0.07	1423	1440	1410	45885	65220021	43533356850	30614175	KSQ
138360	KR7138360003	협진	KOSDAQ	중견기업부	900	2	-10	-1.1	910	934	888	556400	503002168	43513423200	48348248	KSQ
019770	KR7019770007	서연탑메탈	KOSDAQ	우량기업부	3715	1	20	0.54	3700	3750	3685	3335	12373595	43279750000	11650000	KSQ
045060	KR7045060001	오공	KOSDAQ	우량기업부	2550	3	0	0.0	2525	2550	2525	2585	6546975	43202033700	16941974	KSQ
069410	KR7069410009	엔텔스	KOSDAQ	벤처기업부	4215	1	25	0.6	4190	4240	4190	8470	35686130	43181933160	10244824	KSQ
28513K	KR728513K010	SK케미칼우	KOSPI		20300	1	520	2.63	19790	20700	19790	5449	111337770	42943208700	2115429	STK
222420	KR7222420002	쎄노텍	KOSDAQ	중견기업부	944	1	4	0.43	970	970	930	32668	30778237	42914458064	45460231	KSQ
049800	KR7049800006	우진플라임	KOSPI		2145	2	-10	-0.46	2155	2170	2135	3982	8569806	42900000000	20000000	STK
089790	KR7089790000	제이티	KOSDAQ	벤처기업부	4150	1	40	0.97	4130	4190	4130	11399	47464590	42809378950	10315513	KSQ
032580	KR7032580003	피델릭스	KOSDAQ	중견기업부	1290	1	3	0.23	1288	1297	1281	48670	62602743	42740362560	33132064	KSQ
377330	KR7377330006	이지트로닉스	KOSDAQ	기술성장기업부	5250	2	-70	-1.32	5320	5450	5230	6278	33398900	42734758500	8139954	KSQ
263810	KR7263810004	상신전자	KOSDAQ	중견기업부	3000	2	-40	-1.32	3040	3045	2980	12175	36525780	42734154000	14244718	KSQ
373170	KR7373170000	엠아이큐브솔루션	KOSDAQ	벤처기업부	8470	1	190	2.29	8280	8560	8060	26555	220408040	42671267100	5037930	KSQ
038060	KR7038060000	루멘스	KOSDAQ	중견기업부	887	1	5	0.57	882	887	879	14170	12507036	42667422203	48103069	KSQ
226340	KR7226340008	본느	KOSDAQ	중견기업부	1016	2	-10	-0.97	1035	1035	1010	91772	93297977	42623658720	41952420	KSQ
418620	KR7418620001	이에이트	KOSDAQ	기술성장기업부	3310	2	-25	-0.75	3335	3430	3265	43249	143925450	42535078870	12850477	KSQ
122690	KR7122690001	서진오토모티브	KOSDAQ	우량기업부	1945	1	25	1.3	1923	1945	1910	7983	15433907	42487377450	21844410	KSQ
046310	KR7046310009	백금T&A	KOSDAQ	중견기업부	2585	1	20	0.78	2565	2590	2565	13596	35046829	42442186985	16418641	KSQ
010640	KR7010640001	진양폴리	KOSPI		4225	1	5	0.12	4225	4255	4205	40003	168919705	42250000000	10000000	STK
014130	KR7014130009	한익스프레스	KOSPI		3520	2	-5	-0.14	3525	3530	3500	1525	5358010	42240000000	12000000	STK
318410	KR7318410008	비비씨	KOSDAQ	중견기업부	7600	1	20	0.26	7580	7690	7580	1923	14698060	42219846800	5555243	KSQ
138070	KR7138070008	신진에스엠	KOSDAQ	우량기업부	2410	2	-15	-0.62	2430	2430	2410	5257	12696295	42182721640	17503204	KSQ
189860	KR7189860000	서전기전	KOSDAQ	투자주의환기종목(소속부없음)	4345	1	40	0.93	4465	4565	4335	61666	273045978	42141199100	9698780	KSQ
225220	KR7225220003	제놀루션	KOSDAQ	벤처기업부	2195	2	-10	-0.45	2260	2260	2190	7244	15994050	42122096095	19190021	KSQ
373110	KR7373110006	엑셀세라퓨틱스	KOSDAQ	기술성장기업부	3850	2	-25	-0.65	3880	3940	3820	28912	111647720	42113078700	10938462	KSQ
419540	KR7419540000	비스토스	KOSDAQ	벤처기업부	1822	2	-8	-0.44	1830	1854	1810	96545	176215949	41892355042	22992511	KSQ
081580	KR7081580003	성우전자	KOSDAQ	우량기업부	2700	3	0	0.0	2680	2725	2670	7221	19454920	41871986100	15508143	KSQ
003465	KR7003461001	유화증권우	KOSPI		2395	1	15	0.63	2395	2395	2395	30	71850	41856037875	17476425	STK
222980	KR7222980005	한국맥널티	KOSDAQ	벤처기업부	3790	2	-5	-0.13	3760	3840	3740	28278	107469740	41809320570	11031483	KSQ
307280	KR7307280008	원바이오젠	KOSDAQ	벤처기업부	1130	1	2	0.18	1128	1150	1114	10331	11650972	41763684690	36959013	KSQ
290660	KR7290660000	네오펙트	KOSDAQ	기술성장기업부	906	2	-19	-2.05	925	925	901	7674	6976285	41749747494	46081399	KSQ
475660	KR7475660007	에스켐	KOSDAQ	기술성장기업부	5260	1	30	0.57	5270	5290	5230	1643	8652760	41710932100	7929835	KSQ
025620	KR7025620006	제이준코스메틱	KOSPI		9290	1	440	4.97	8800	9670	8780	137360	1279434150	41664219340	4484846	STK
148930	KR7148930001	에이치와이티씨	KOSDAQ	중견기업부	4090	2	-80	-1.92	4170	4225	4080	33790	140464271	41616621170	10175213	KSQ
000950	KR7000950006	전방	KOSPI		24750	1	450	1.85	24300	25300	24300	705	17372175	41580000000	1680000	STK
303360	KR7303360002	프로티아	KOSDAQ	기술성장기업부	3225	2	-40	-1.23	3285	3295	3100	9036	28841205	41529018375	12877215	KSQ
318000	KR7318000007	KBG	KOSDAQ	벤처기업부	4740	1	130	2.82	4635	4865	4595	48041	229676543	41428657020	8740223	KSQ
238490	KR7238490007	힘스	KOSDAQ	중견기업부	3660	1	5	0.14	3675	3695	3645	3350	12257327	41402783760	11312236	KSQ
131100	KR7131100000	티엔엔터테인먼트	KOSDAQ	중견기업부	1475	3	0	0.0	1476	1483	1475	1213	1795727	41371171700	28048252	KSQ
071850	KR7071850002	캐스텍코리아	KOSDAQ	투자주의환기종목(소속부없음)	1705	1	6	0.35	1705	1705	1671	851	1440129	41364899290	24260938	KSQ
069540	KR7069540003	빛과전자	KOSDAQ	벤처기업부	897	2	-24	-2.61	927	935	894	225841	205159623	41295708363	46037579	KSQ
051390	KR7051390003	YW	KOSDAQ	벤처기업부	3620	1	15	0.42	3625	3625	3570	2904	10429590	41106432160	11355368	KSQ
004270	KR7004270005	남성	KOSPI		1131	1	16	1.43	1115	1138	1114	45927	51712916	40955952960	36212160	STK
065440	KR7065440000	이루온	KOSDAQ	벤처기업부	1500	3	0	0.0	1505	1509	1491	13331	19993109	40912530000	27275020	KSQ
367000	KR7367000007	플래티어	KOSDAQ	벤처기업부	4875	1	20	0.41	4825	4945	4810	1722	8382081	40892509125	8388207	KSQ
012200	KR7012200002	계양전기	KOSPI		1502	1	5	0.33	1501	1513	1481	5737	8623102	40888689158	27222829	STK
309930	KR7309930006	오하임앤컴퍼니	KOSDAQ	중견기업부	1920	2	-18	-0.93	1938	1939	1910	7436	14300133	40878700800	21290990	KSQ
322780	KR7322780008	코퍼스코리아	KOSDAQ	중견기업부	1077	2	-7	-0.65	1084	1092	1060	53426	57324742	40853424201	37932613	KSQ
013000	KR7013000005	세우글로벌	KOSPI		1423	2	-13	-0.91	1436	1463	1411	116380	166362224	40847259113	28705031	STK
190650	KR7190650002	코리아에셋투자증권	KOSDAQ	우량기업부	6370	1	110	1.76	6280	6370	6240	781	4902060	40691560000	6388000	KSQ
002870	KR7002870004	신풍	KOSPI		1162	1	10	0.87	1152	1175	1152	63203	73631254	40622009400	34958700	STK
331380	KR7331380006	포커스에이치엔에스	KOSDAQ	투자주의환기종목(소속부없음)	1785	2	-35	-1.92	1820	1820	1768	16738	29836618	40564931820	22725452	KSQ
203450	KR7203450002	유니온바이오메트릭스	KOSDAQ	벤처기업부	2875	1	5	0.17	2900	2900	2850	2379	6836185	40477145125	14079007	KSQ
169330	KR7169330008	엠브레인	KOSDAQ	중견기업부	2215	3	0	0.0	2220	2220	2165	10017	21988560	40439073370	18256918	KSQ
001000	KR7001000009	신라섬유	KOSDAQ	중견기업부	1665	2	-60	-3.48	1725	1725	1652	93212	156826253	40422104100	24277540	KSQ
031310	KR7031310006	아이즈비전	KOSDAQ	우량기업부	1594	1	17	1.08	1584	1609	1584	10263	16339021	40383409784	25334636	KSQ
208640	KR7208640003	썸에이지	KOSDAQ	중견기업부	290	1	1	0.35	299	299	289	48129	14049206	40379673660	139240254	KSQ
148780	KR7148780000	비큐AI	KOSDAQ	기술성장기업부	1282	2	-30	-2.29	1324	1324	1280	243595	314107065	40313419450	31445725	KSQ
033200	KR7033200007	모아텍	KOSDAQ	투자주의환기종목(소속부없음)	2810	2	-30	-1.06	2810	2875	2810	2125	6046075	40270629850	14331185	KSQ
177830	KR7177830007	파버나인	KOSDAQ	우량기업부	3025	2	-20	-0.66	3040	3055	3020	1325	4020045	40198477825	13288753	KSQ
109670	KR7109670000	씨싸이트	KOSDAQ	중견기업부	6850	2	-130	-1.86	6980	6990	6800	2057	14182350	39980723700	5836602	KSQ
398120	KR7398120006	에스지헬스케어	KOSDAQ	벤처기업부	3590	2	-80	-2.18	3645	3725	3545	191414	690211410	39758173000	11074700	KSQ
024120	KR7024120008	KB오토시스	KOSDAQ	중견기업부	3445	1	15	0.44	3430	3475	3430	5558	19121705	39617500000	11500000	KSQ
020760	KR7020760005	일진디스플	KOSPI		769	1	5	0.65	798	798	752	22447	17155151	39614066829	51513741	STK
067170	KR7067170001	오텍	KOSDAQ	중견기업부	2570	3	0	0.0	2570	2575	2500	12823	32614573	39556424850	15391605	KSQ
094970	KR7094970001	제이엠티	KOSDAQ	우량기업부	2360	1	10	0.43	2375	2375	2350	8816	20839960	39525846400	16748240	KSQ
114630	KR7114630007	폴라리스우노	KOSDAQ	우량기업부	507	2	-1	-0.2	508	509	505	11846	6009537	39423076836	77757548	KSQ
123840	KR7123840001	뉴온	KOSDAQ	관리종목(소속부없음)	1061	2	-5	-0.47	1097	1097	1056	17767	18928079	39420719727	37154307	KSQ
340440	KR7340440007	세림B&G	KOSDAQ	벤처기업부	1380	2	-37	-2.61	1421	1475	1345	646367	901886024	39162142320	28378364	KSQ
051380	KR7051380004	피씨디렉트	KOSDAQ	중견기업부	2550	1	45	1.8	2525	2550	2510	11512	29161440	39117183600	15340072	KSQ
060230	KR7060230000	소니드	KOSDAQ	중견기업부	540	2	-60	-10.0	590	592	538	1352171	756892011	38847295980	71939437	KSQ
018680	KR7018680009	서울제약	KOSDAQ	벤처기업부	3330	1	10	0.3	3290	3340	3290	2486	8212595	38825532270	11659319	KSQ
362990	KR7362990004	드림인사이트	KOSDAQ	벤처기업부	2310	2	-105	-4.35	2400	2410	2285	255640	595240980	38809325940	16800574	KSQ
010420	KR7010420008	한솔PNS	KOSPI		1892	1	1	0.05	1890	1892	1890	17293	32702762	38772778704	20493012	STK
131760	KR7131760001	파인텍	KOSDAQ	중견기업부	892	2	-6	-0.67	898	900	888	87178	77719304	38740972036	43431583	KSQ
005360	KR7005360003	모나미	KOSPI		2050	3	0	0.0	2085	2085	2030	13675	28102245	38739479350	18897307	STK
073190	KR7073190001	듀오백	KOSDAQ	중견기업부	3235	2	-20	-0.61	3260	3360	3200	17934	58013357	38716609400	11968040	KSQ
115480	KR7115480006	씨유메디칼	KOSDAQ	중견기업부	638	1	12	1.92	626	638	620	21335	13415809	38678468004	60624558	KSQ
032750	KR7032750002	삼진	KOSDAQ	우량기업부	4280	1	25	0.59	4260	4315	4260	10716	46120845	38653202160	9031122	KSQ
227950	KR7227950003	엔투텍	KOSDAQ	중견기업부	373	1	2	0.54	368	373	368	18692	6902235	38633672690	103575530	KSQ
083550	KR7083550004	케이엠	KOSDAQ	우량기업부	2980	2	-80	-2.61	3015	3055	2970	12855	38466010	38593643260	12950887	KSQ
079000	KR7079000006	와토스코리아	KOSDAQ	중견기업부	5350	1	10	0.19	5340	5360	5310	804	4296190	38520000000	7200000	KSQ
139670	KR7139670004	키네마스터	KOSDAQ	중견기업부	2715	1	80	3.04	2645	2815	2645	17148	46824577	38332569150	14118810	KSQ
070300	KR7070300009	엑스큐어	KOSDAQ	벤처기업부	3860	4	890	29.97	3020	3860	3020	1441710	5302506444	38324094920	9928522	KSQ
028080	KR7028080000	휴맥스홀딩스	KOSDAQ	중견기업부	3045	2	-20	-0.65	3060	3190	2900	100111	306730860	38298505770	12577506	KSQ
005030	KR7005030002	부산주공	KOSPI		486	0	0	0.0	0	0	0	0	0	38288532168	78782988	STK
032680	KR7032680001	소프트센	KOSDAQ	중견기업부	362	1	2	0.56	360	370	352	596916	216832171	38223856568	105590764	KSQ
003475	KR7003471000	유안타증권우	KOSPI		2960	1	15	0.51	2945	2970	2945	11117	32833705	38220147520	12912212	STK
296640	KR7296640006	이노룰스	KOSDAQ	벤처기업부	7350	2	-130	-1.74	7480	7570	7320	4279	31685710	38060152200	5178252	KSQ
025560	KR7025560004	미래산업	KOSPI		638	1	1	0.16	642	642	635	240660	153525784	38003128416	59566032	STK
023150	KR7023150006	MH에탄올	KOSPI		5150	3	0	0.0	5220	5220	5120	1655	8550080	37999408900	7378526	STK
159910	KR7159910009	스킨앤스킨	KOSDAQ	중견기업부	952	1	4	0.42	980	980	948	7588	7212089	37973716816	39888358	KSQ
006570	KR7006570006	대림통상	KOSPI		2490	3	0	0.0	2490	2530	2470	1579	3921280	37910250000	15225000	STK
130500	KR7130500002	GH신소재	KOSDAQ	우량기업부	2600	1	10	0.39	2570	2615	2525	24654	63598265	37817135200	14545052	KSQ
452980	KR7452980006	신한제11호스팩	KOSDAQ	SPAC(소속부없음)	2000	3	0	0.0	2000	2005	1997	2200	4394162	37810000000	18905000	KSQ
137080	KR7137080008	나래나노텍	KOSDAQ	벤처기업부	3415	3	0	0.0	3415	3450	3370	2281	7764935	37767926130	11059422	KSQ
257370	KR7257370007	피엔티엠에스	KOSDAQ	중견기업부	3020	2	-10	-0.33	3030	3050	2950	4141	12502610	37764680220	12504861	KSQ
069640	KR7069640001	한세엠케이	KOSPI		1254	1	46	3.81	1208	1289	1208	2392	2981495	37753553508	30106502	STK
